Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
3.1e+10,Capacitance,9.69807e-13,-2.26671e-13,9.87394e-13
3.11e+10,Resistance,24.9293,7.81696,2.85704
3.11e+10,Inductance,5.33201e-09,1.8409e-09,5.16588e-09
3.11e+10,Conductance,-0.000365504,-0.000648662,0.00376604
3.11e+10,Capacitance,9.88839e-13,-2.30981e-13,1.02451e-12
3.12e+10,Resistance,-13.6928,-2.24994,-14.6518
3.12e+10,Inductance,5.212e-09,1.93479e-09,5.1887e-09
3.12e+10,Conductance,0.00640646,-0.00192286,0.00646285
3.12e+10,Capacitance,1.03125e-12,-2.58091e-13,1.03184e-12
3.13e+10,Resistance,-1.55988,-9.40532,19.812
3.13e+10,Inductance,5.29678e-09,2.0043e-09,5.28811e-09
3.13e+10,Conductance,0.00319708,0.00230287,-0.00158566
3.13e+10,Capacitance,1.02164e-12,-2.62954e-13,1.01446e-12
3.14e+10,Resistance,-20.9968,-6.26373,-22.2248
3.14e+10,Inductance,5.24411e-09,2.06665e-09,5.20016e-09
3.14e+10,Conductance,0.00877063,-0.00271104,0.00793227
3.14e+10,Capacitance,1.0385e-12,-2.86606e-13,1.04868e-12
3.15e+10,Resistance,-5.81276,3.97588,-7.862
3.15e+10,Inductance,5.16623e-09,2.02184e-09,5.2802e-09
3.15e+10,Conductance,0.00568271,-0.0025648,0.0065697
3.15e+10,Capacitance,1.04789e-12,-2.76073e-13,1.02736e-12
3.16e+10,Resistance,27.6951,15.6845,29.8563
3.16e+10,Inductance,5.2354e-09,1.95387e-09,5.31528e-09
3.16e+10,Conductance,0.000469276,-0.00114473,-4.62582e-05
3.16e+10,Capacitance,1.02014e-12,-2.52928e-13,1.00692e-12
3.17e+10,Resistance,1.02657,-28.4753,-23.8915
3.17e+10,Inductance,5.41021e-09,2.0474e-09,5.35294e-09
3.17e+10,Conductance,0.000554297,0.00420649,0.00445047
3.17e+10,Capacitance,9.92195e-13,-2.56747e-13,1.00821e-12
3.18e+10,Resistance,8.57848,7.95423,15.0214
3.18e+10,Inductance,5.22445e-09,1.97811e-09,5.32942e-09
3.18e+10,Conductance,0.00329295,-0.00134932,0.00198093
3.18e+10,Capacitance,1.02816e-12,-2.585e-13,1.00892e-12
3.19e+10,Resistance,-14.8969,-13.6658,-6.18959
3.19e+10,Inductance,5.23664e-09,1.94274e-09,5.26427e-09
3.19e+10,Conductance,0.00488335,0.00105888,0.00385778
3.19e+10,Capacitance,1.02152e-12,-2.5317e-13,1.01679e-12
3.2e+10,Resistance,17.794,-5.21107,3.15285
3.2e+10,Inductance,5.40115e-09,2.01052e-09,5.36674e-09
3.2e+10,Conductance,0.000173307,0.00143443,0.00223031
3.2e+10,Capacitance,9.93617e-13,-2.51381e-13,9.99876e-13
3.21e+10,Resistance,17.4095,8.05144,12.7608
3.21e+10,Inductance,5.40384e-09,2.10023e-09,5.43254e-09
3.21e+10,Conductance,0.00185965,-0.00113437,0.002517
3.21e+10,Capacitance,1.00414e-12,-2.65986e-13,9.97971e-13
3.22e+10,Resistance,-6.91816,-14.8094,-9.48927
3.22e+10,Inductance,5.21953e-09,1.90049e-09,5.25208e-09
3.22e+10,Conductance,0.00361709,0.00157964,0.00370458
3.22e+10,Capacitance,1.01856e-12,-2.47223e-13,1.01581e-12
3.23e+10,Resistance,-7.16412,-7.04705,-12.6613
3.23e+10,Inductance,5.23699e-09,1.84428e-09,5.10853e-09
3.23e+10,Conductance,0.00509864,-0.000402945,0.00515467
3.23e+10,Capacitance,1.01266e-12,-2.41626e-13,1.03776e-12
3.24e+10,Resistance,-0.604669,-17.1423,-15.0559
3.24e+10,Inductance,5.246e-09,1.92851e-09,5.22921e-09
3.24e+10,Conductance,0.00254345,0.00215616,0.00444332
3.24e+10,Capacitance,1.01875e-12,-2.51214e-13,1.02141e-12
3.25e+10,Resistance,-1.7219,1.28075,1.82413
3.25e+10,Inductance,5.21837e-09,1.90668e-09,5.24276e-09
3.25e+10,Conductance,0.00444645,-0.00129074,0.00413564
3.25e+10,Capacitance,1.02192e-12,-2.49319e-13,1.01733e-12
3.26e+10,Resistance,19.5786,15.8461,17.6793
3.26e+10,Inductance,5.20793e-09,1.92148e-09,5.21689e-09
3.26e+10,Conductance,0.00181132,-0.0022289,0.0021919
3.26e+10,Capacitance,1.02781e-12,-2.55498e-13,1.02606e-12
3.27e+10,Resistance,-27.0518,-29.7655,-31.2678
3.27e+10,Inductance,5.27285e-09,1.98125e-09,5.27185e-09
3.27e+10,Conductance,0.00636367,0.00225155,0.00655234
3.27e+10,Capacitance,1.01707e-12,-2.57565e-13,1.01695e-12
3.28e+10,Resistance,24.0399,24.4104,24.4578
3.28e+10,Inductance,5.13379e-09,1.85776e-09,5.17004e-09
3.28e+10,Conductance,0.0020895,-0.00378041,0.00219742
3.28e+10,Capacitance,1.03652e-12,-2.49217e-13,1.02887e-12
3.29e+10,Resistance,0.0340962,-8.70413,-1.04574
3.29e+10,Inductance,5.15563e-09,1.85542e-09,5.14642e-09
3.29e+10,Conductance,0.00310946,0.0010746,0.00311994
3.29e+10,Capacitance,1.03027e-12,-2.46765e-13,1.03034e-12
3.3e+10,Resistance,23.1132,7.6385,1.706
3.3e+10,Inductance,5.25758e-09,1.95079e-09,5.24904e-09
3.3e+10,Conductance,0.0014394,-0.00135531,0.00421178
3.3e+10,Capacitance,1.02005e-12,-2.55704e-13,1.01991e-12
3.31e+10,Resistance,-40.2789,-38.6547,-31.4501
3.31e+10,Inductance,5.32315e-09,2.03614e-09,5.31021e-09
3.31e+10,Conductance,0.00774616,0.00303239,0.00633863
3.31e+10,Capacitance,1.01228e-12,-2.66178e-13,1.01513e-12
3.32e+10,Resistance,-3.6217,0.492814,8.42448
3.32e+10,Inductance,5.30513e-09,1.99561e-09,5.30849e-09
3.32e+10,Conductance,0.00449218,-0.0010758,0.00328026
3.32e+10,Capacitance,1.01127e-12,-2.56497e-13,1.01184e-12
3.33e+10,Resistance,31.5903,31.3426,32.657
3.33e+10,Inductance,5.24451e-09,1.94798e-09,5.25605e-09
3.33e+10,Conductance,0.000738446,-0.00378459,0.00044044
3.33e+10,Capacitance,1.02194e-12,-2.55832e-13,1.02046e-12
3.34e+10,Resistance,31.1831,30.4442,32.7803
3.34e+10,Inductance,5.39712e-09,2.09401e-09,5.37777e-09
3.34e+10,Conductance,0.000884794,-0.00369194,0.0005423
3.34e+10,Capacitance,1.00365e-12,-2.68833e-13,1.00859e-12
3.35e+10,Resistance,-23.5306,-27.4021,-25.102
3.35e+10,Inductance,5.16446e-09,1.90964e-09,5.25458e-09
3.35e+10,Conductance,0.00635846,0.00231585,0.00656152
3.35e+10,Capacitance,1.02835e-12,-2.50639e-13,1.01591e-12
3.36e+10,Resistance,31.1932,22.7439,18.0509
3.36e+10,Inductance,4.98473e-09,1.6675e-09,4.94529e-09
3.36e+10,Conductance,0.000752567,-0.00328833,0.00231523
3.36e+10,Capacitance,1.05123e-12,-2.22998e-13,1.05621e-12
3.37e+10,Resistance,23.1526,22.0022,25.5135
3.37e+10,Inductance,5.26818e-09,1.96469e-09,5.25844e-09
3.37e+10,Conductance,0.00155,-0.0031468,0.00129233
3.37e+10,Capacitance,1.01852e-12,-2.56228e-13,1.0195e-12
3.38e+10,Resistance,91.8154,92.0177,97.7023
3.38e+10,Inductance,5.16986e-09,1.88206e-09,5.17599e-09
3.38e+10,Conductance,-0.00655035,-0.0104756,-0.0074828
3.38e+10,Capacitance,1.02329e-12,-2.48873e-13,1.02284e-12
3.39e+10,Resistance,49.7193,48.6863,52.8707
3.39e+10,Inductance,5.12289e-09,1.83876e-09,5.11141e-09
3.39e+10,Conductance,-0.00185409,-0.00600865,-0.00258807
3.39e+10,Capacitance,1.0363e-12,-2.46278e-13,1.03971e-12
3.4e+10,Resistance,18.7567,16.5814,21.6212
3.4e+10,Inductance,5.61582e-09,2.3047e-09,5.6072e-09
3.4e+10,Conductance,0.00175979,-0.0024007,0.00166234
3.4e+10,Capacitance,9.82583e-13,-2.88494e-13,9.8304e-13
3.41e+10,Resistance,6.47697,4.86677,13.0372
3.41e+10,Inductance,5.41395e-09,2.07888e-09,5.36708e-09
3.41e+10,Conductance,0.0029575,-0.00110773,0.00243155
3.41e+10,Capacitance,9.9829e-13,-2.65317e-13,1.00561e-12
3.42e+10,Resistance,-27.2465,-25.6792,-18.251
3.42e+10,Inductance,5.14265e-09,1.82035e-09,5.10957e-09
3.42e+10,Conductance,0.00747664,0.00256186,0.00621521
3.42e+10,Capacitance,1.03206e-12,-2.42124e-13,1.03886e-12
3.43e+10,Resistance,-34.7137,-29.8902,-16.6163
3.43e+10,Inductance,5.37692e-09,2.07452e-09,5.4072e-09
3.43e+10,Conductance,0.00799146,0.00260147,0.00466002
3.43e+10,Capacitance,1.0028e-12,-2.67903e-13,1.00046e-12
3.44e+10,Resistance,9.50172,6.3898,7.49559
3.44e+10,Inductance,5.27846e-09,1.95102e-09,5.24036e-09
3.44e+10,Conductance,0.00296782,-0.00142222,0.00322176
3.44e+10,Capacitance,1.01601e-12,-2.55267e-13,1.02298e-12
3.45e+10,Resistance,-6.79588,2.6641,10.951
3.45e+10,Inductance,5.20979e-09,1.84159e-09,5.0808e-09
3.45e+10,Conductance,0.00539622,-0.00102146,0.00243891
3.45e+10,Capacitance,1.02302e-12,-2.43556e-13,1.04597e-12
3.46e+10,Resistance,-24.5525,-21.0254,-23.0338
3.46e+10,Inductance,5.28634e-09,1.98113e-09,5.28498e-09
3.46e+10,Conductance,0.00749822,0.000966792,0.00745444
3.46e+10,Capacitance,1.01274e-12,-2.57598e-13,1.01644e-12
3.47e+10,Resistance,16.296,-4.92679,-10.1394
3.47e+10,Inductance,5.18323e-09,1.90597e-09,5.23222e-09
3.47e+10,Conductance,0.00131875,0.000526452,0.00517583
3.47e+10,Capacitance,1.02852e-12,-2.47845e-13,1.02171e-12
3.48e+10,Resistance,-10.6619,-3.28927,3.4388
3.48e+10,Inductance,5.3152e-09,2.00463e-09,5.33223e-09
3.48e+10,Conductance,0.00594968,-0.000457028,0.00311633
3.48e+10,Capacitance,1.01089e-12,-2.59496e-13,1.01189e-12
3.49e+10,Resistance,6.27011,1.96806,1.45748
3.49e+10,Inductance,5.28599e-09,1.8897e-09,5.14515e-09
3.49e+10,Conductance,0.0029458,-0.000815617,0.00424854
3.49e+10,Capacitance,1.00897e-12,-2.43452e-13,1.03594e-12
3.5e+10,Resistance,14.6867,9.13684,7.75477
3.5e+10,Inductance,5.22036e-09,1.96885e-09,5.25762e-09
3.5e+10,Conductance,0.00240913,-0.00179146,0.00294581
3.5e+10,Capacitance,1.02772e-12,-2.59389e-13,1.02106e-12
3.51e+10,Resistance,39.0424,25.9113,6.45722
3.51e+10,Inductance,5.21318e-09,1.8065e-09,5.01608e-09
3.51e+10,Conductance,-0.00266511,-0.00380119,0.00419307
3.51e+10,Capacitance,1.01587e-12,-2.36719e-13,1.05562e-12
3.52e+10,Resistance,0.494743,-5.78742,-1.86045
3.52e+10,Inductance,5.20193e-09,1.97318e-09,5.33453e-09
3.52e+10,Conductance,0.00425148,0.000735301,0.00314282
3.52e+10,Capacitance,1.03248e-12,-2.5794e-13,1.00704e-12
3.53e+10,Resistance,6.59301,-13.6689,-27.8691
3.53e+10,Inductance,5.00124e-09,1.86414e-09,5.33609e-09
3.53e+10,Conductance,0.00143032,0.00145924,0.0076724
3.53e+10,Capacitance,1.06355e-12,-2.4381e-13,9.93616e-13
3.54e+10,Resistance,11.0641,1.14408,-4.64238
3.54e+10,Inductance,5.08706e-09,1.92395e-09,5.38633e-09
3.54e+10,Conductance,0.00203516,-0.000708578,0.0051676
3.54e+10,Capacitance,1.05173e-12,-2.50998e-13,9.92024e-13
3.55e+10,Resistance,15.3237,-9.89607,-26.2855
3.55e+10,Inductance,5.12008e-09,1.92972e-09,5.32448e-09
3.55e+10,Conductance,-0.000142965,0.000873277,0.00808863
3.55e+10,Capacitance,1.04551e-12,-2.5233e-13,1.00238e-12
3.56e+10,Resistance,3.14058,7.27963,10.5881
3.56e+10,Inductance,5.07506e-09,1.94155e-09,5.40866e-09
3.56e+10,Conductance,0.00441371,-0.00173132,0.00221611
3.56e+10,Capacitance,1.05576e-12,-2.54467e-13,9.89235e-13
3.57e+10,Resistance,4.51462,5.26333,8.36136
3.57e+10,Inductance,5.45657e-09,2.00303e-09,5.15666e-09
3.57e+10,Conductance,0.00390162,-0.00172802,0.00412291
3.57e+10,Capacitance,9.85932e-13,-2.62352e-13,1.04557e-12
3.58e+10,Resistance,6.29168,-5.54263,-11.7031
3.58e+10,Inductance,5.31591e-09,1.96724e-09,5.12032e-09
3.58e+10,Conductance,0.00206893,-8.08082e-05,0.00626644
3.58e+10,Capacitance,1.01077e-12,-2.62277e-13,1.05072e-12
3.59e+10,Resistance,-44.9159,-4.09487,51.3465
3.59e+10,Inductance,5.13629e-09,1.97158e-09,5.44142e-09
3.59e+10,Conductance,0.0140166,6.10356e-05,-0.0059874
3.59e+10,Capacitance,1.04185e-12,-2.55589e-13,9.83756e-13
3.6e+10,Resistance,26.5601,-6.14773,-28.2653
3.6e+10,Inductance,5.06295e-09,1.92616e-09,5.38082e-09
3.6e+10,Conductance,-0.00169392,0.000385774,0.00938021
3.6e+10,Capacitance,1.05709e-12,-2.53488e-13,9.91452e-13
3.61e+10,Resistance,0.273815,0.134103,-16.1101
3.61e+10,Inductance,5.15091e-09,1.96003e-09,5.5252e-09
3.61e+10,Conductance,0.00552008,-0.00226395,0.00836678
3.61e+10,Capacitance,1.03829e-12,-2.4566e-13,9.64989e-13
3.62e+10,Resistance,-34.0625,6.25556,56.0162
3.62e+10,Inductance,5.17483e-09,1.9639e-09,5.37037e-09
3.62e+10,Conductance,0.0119687,-0.00119776,-0.00658433
3.62e+10,Capacitance,1.03444e-12,-2.55721e-13,9.95823e-13
3.63e+10,Resistance,32.0949,-2.42425,-31.0221
3.63e+10,Inductance,5.33435e-09,1.91615e-09,5.09876e-09
3.63e+10,Conductance,-0.00209469,-0.000527322,0.0123899
3.63e+10,Capacitance,1.00031e-12,-2.52549e-13,1.04753e-12
3.64e+10,Resistance,38.0761,-6.56824,-38.2166
3.64e+10,Inductance,5.36842e-09,1.95758e-09,5.09705e-09
3.64e+10,Conductance,-0.00319546,0.000489622,0.0126766
3.64e+10,Capacitance,1.00013e-12,-2.61432e-13,1.05335e-12
3.65e+10,Resistance,10.8524,-0.459707,3.04819
3.65e+10,Inductance,5.29318e-09,2.01861e-09,5.28868e-09
3.65e+10,Conductance,0.00230764,-4.31955e-05,0.00384408
3.65e+10,Capacitance,1.02087e-12,-2.67902e-13,1.02155e-12
3.66e+10,Resistance,-11.5055,1.05527,27.0645
3.66e+10,Inductance,5.10426e-09,1.91848e-09,5.30185e-09
3.66e+10,Conductance,0.00690622,-0.000131337,-0.000788155
3.66e+10,Capacitance,1.04797e-12,-2.54996e-13,1.00802e-12
3.67e+10,Resistance,-6.80015,6.39315,3.69668
3.67e+10,Inductance,5.35357e-09,1.99289e-09,5.34394e-09
3.67e+10,Conductance,0.00684239,-0.00277327,0.00461299
3.67e+10,Capacitance,1.0021e-12,-2.53363e-13,1.00444e-12
3.68e+10,Resistance,0.402707,2.42257,34.4467
3.68e+10,Inductance,5.20602e-09,2.0678e-09,5.45252e-09
3.68e+10,Conductance,0.0048695,0.000449667,-0.00132284
3.68e+10,Capacitance,1.04216e-12,-2.75198e-13,9.95214e-13
3.69e+10,Resistance,25.5693,2.76465,-19.5719
3.69e+10,Inductance,5.36065e-09,1.89404e-09,5.08491e-09
3.69e+10,Conductance,0.000699974,-0.00166776,0.00959732
3.69e+10,Capacitance,9.92389e-13,-2.44247e-13,1.04431e-12
3.7e+10,Resistance,-7.81281,-15.5199,-14.8212
3.7e+10,Inductance,5.34301e-09,1.95025e-09,5.16648e-09
3.7e+10,Conductance,0.00552858,0.00108219,0.00603788
3.7e+10,Capacitance,1.00401e-12,-2.53469e-13,1.03712e-12
3.71e+10,Resistance,2.44091,-6.08867,-14.2581
3.71e+10,Inductance,5.34093e-09,1.97555e-09,5.25107e-09
3.71e+10,Conductance,0.00390477,-0.000255036,0.00733101
3.71e+10,Capacitance,1.00698e-12,-2.56163e-13,1.02345e-12
3.72e+10,Resistance,-21.3235,-17.8934,22.885
3.72e+10,Inductance,5.15701e-09,2.01048e-09,5.3297e-09
3.72e+10,Conductance,0.00642125,0.00327687,-0.0027999
3.72e+10,Capacitance,1.04889e-12,-2.70644e-13,1.01372e-12
3.73e+10,Resistance,15.2096,20.1074,-5.27172
3.73e+10,Inductance,5.27931e-09,1.87253e-09,5.23488e-09
3.73e+10,Conductance,0.00394361,-0.00575386,0.00896326
3.73e+10,Capacitance,1.00218e-12,-2.34687e-13,1.00812e-12
3.74e+10,Resistance,-11.0695,-6.09813,13.2975
3.74e+10,Inductance,5.19653e-09,1.94932e-09,5.27683e-09
3.74e+10,Conductance,0.00524238,0.000720428,9.24336e-05
3.74e+10,Capacitance,1.02923e-12,-2.55913e-13,1.01456e-12
3.75e+10,Resistance,-3.85245,-3.75125,18.6891
3.75e+10,Inductance,5.13797e-09,1.90541e-09,5.22849e-09
3.75e+10,Conductance,0.00539671,0.000937721,0.000267182
3.75e+10,Capacitance,1.04215e-12,-2.54463e-13,1.02223e-12
3.76e+10,Resistance,25.6451,4.30891,27.0799
3.76e+10,Inductance,5.32536e-09,2.10701e-09,5.33884e-09
3.76e+10,Conductance,-0.000856134,0.00139645,-0.00118068
3.76e+10,Capacitance,1.02078e-12,-2.8316e-13,1.02111e-12
3.77e+10,Resistance,3.35787,-2.91569,24.494
3.77e+10,Inductance,5.12557e-09,1.91263e-09,5.2466e-09
3.77e+10,Conductance,0.002886,0.00140249,-0.00110351
3.77e+10,Capacitance,1.04222e-12,-2.54485e-13,1.01759e-12
3.78e+10,Resistance,-25.9119,-0.252987,-15.7674
3.78e+10,Inductance,5.31271e-09,1.96738e-09,5.37161e-09
3.78e+10,Conductance,0.00990748,-0.00379124,0.00837879
3.78e+10,Capacitance,1.00517e-12,-2.45035e-13,9.94004e-13
3.79e+10,Resistance,10.9057,-4.83904,7.20981
3.79e+10,Inductance,5.316e-09,2.04091e-09,5.17492e-09
3.79e+10,Conductance,0.00112085,0.00129235,0.00254326
3.79e+10,Capacitance,1.0219e-12,-2.79773e-13,1.04869e-12
3.8e+10,Resistance,-5.53965,9.10563,-21.0674
3.8e+10,Inductance,5.31031e-09,1.91829e-09,5.33135e-09
3.8e+10,Conductance,0.00723483,-0.00471954,0.0108862
3.8e+10,Capacitance,9.98998e-13,-2.35489e-13,9.98675e-13
3.81e+10,Resistance,3.05963,13.9496,0.514507
3.81e+10,Inductance,5.34055e-09,1.86177e-09,5.26616e-09
3.81e+10,Conductance,0.00607125,-0.00399123,0.00575555
3.81e+10,Capacitance,9.91634e-13,-2.2866e-13,1.0023e-12
3.82e+10,Resistance,12.6733,-5.45403,0.720757
3.82e+10,Inductance,5.16265e-09,1.92986e-09,5.08011e-09
3.82e+10,Conductance,0.000957599,0.00146139,0.00292069
3.82e+10,Capacitance,1.0409e-12,-2.68052e-13,1.05874e-12
3.83e+10,Resistance,-23.4136,21.132,-29.2219
3.83e+10,Inductance,5.1938e-09,1.89618e-09,5.24006e-09
3.83e+10,Conductance,0.0129728,-0.00949243,0.013917
3.83e+10,Capacitance,1.01967e-12,-2.42039e-13,1.01038e-12
3.84e+10,Resistance,0.823111,-34.8269,10.8383
3.84e+10,Inductance,5.16823e-09,1.98375e-09,5.23035e-09
3.84e+10,Conductance,-0.00080069,0.0081324,-0.00308916
3.84e+10,Capacitance,1.04292e-12,-2.70003e-13,1.02935e-12
3.85e+10,Resistance,-4.11139,12.2283,-0.41532
3.85e+10,Inductance,5.22551e-09,2.0189e-09,5.15084e-09
3.85e+10,Conductance,0.00756688,-0.00453135,0.00702002
3.85e+10,Capacitance,1.03895e-12,-2.80541e-13,1.05116e-12
3.86e+10,Resistance,1.84912,9.04151,18.5765
3.86e+10,Inductance,5.32582e-09,2.01372e-09,5.27335e-09
3.86e+10,Conductance,0.00609721,-0.0024593,0.00271353
3.86e+10,Capacitance,1.01345e-12,-2.63767e-13,1.01999e-12
3.87e+10,Resistance,39.3485,-3.10369,23.8838
3.87e+10,Inductance,5.41716e-09,1.82956e-09,5.36476e-09
3.87e+10,Conductance,-0.00411507,0.00344507,-0.00141655
3.87e+10,Capacitance,9.6458e-13,-2.07891e-13,9.77278e-13
3.88e+10,Resistance,-6.89896,4.61716,-6.40675
3.88e+10,Inductance,5.22388e-09,1.90563e-09,5.21526e-09
3.88e+10,Conductance,0.00686022,-0.00328466,0.00690897
3.88e+10,Capacitance,1.02145e-12,-2.48871e-13,1.02391e-12
3.89e+10,Resistance,5.34941,-8.66188,4.3269
3.89e+10,Inductance,5.29677e-09,1.96356e-09,5.25995e-09
3.89e+10,Conductance,0.00237444,0.00194435,0.00160152
3.89e+10,Capacitance,1.01073e-12,-2.54165e-13,1.01831e-12
3.9e+10,Resistance,48.0434,30.9869,23.1696
3.9e+10,Inductance,5.22504e-09,1.95967e-09,5.22812e-09
3.9e+10,Conductance,-0.000530366,-0.00404826,0.00359599
3.9e+10,Capacitance,1.0259e-12,-2.62915e-13,1.02691e-12
3.91e+10,Resistance,32.4232,39.7006,16.909
3.91e+10,Inductance,5.34622e-09,1.9624e-09,5.29234e-09
3.91e+10,Conductance,0.00381476,-0.00737119,0.00583962
3.91e+10,Capacitance,1.00047e-12,-2.48815e-13,1.0102e-12
3.92e+10,Resistance,10.2632,4.73485,14.6779
3.92e+10,Inductance,5.32516e-09,2.06839e-09,5.2776e-09
3.92e+10,Conductance,0.00320981,-0.000695467,0.00238903
3.92e+10,Capacitance,1.02184e-12,-2.77299e-13,1.02985e-12
3.93e+10,Resistance,-14.8067,-27.0206,-11.0883
3.93e+10,Inductance,5.28687e-09,1.96854e-09,5.25374e-09
3.93e+10,Conductance,0.00350219,0.00370313,0.00413242
3.93e+10,Capacitance,1.01583e-12,-2.58204e-13,1.02078e-12
3.94e+10,Resistance,-48.3256,-54.5206,-47.8609
3.94e+10,Inductance,5.20914e-09,1.95446e-09,5.23797e-09
3.94e+10,Conductance,0.00803515,0.00577925,0.00798818
3.94e+10,Capacitance,1.02878e-12,-2.60855e-13,1.02243e-12
3.95e+10,Resistance,36.5528,33.704,36.9017
3.95e+10,Inductance,5.16744e-09,1.86395e-09,5.18541e-09
3.95e+10,Conductance,0.00121679,-0.00452285,0.00101042
3.95e+10,Capacitance,1.0289e-12,-2.46111e-13,1.02478e-12
3.96e+10,Resistance,60.3135,59.3032,63.1257
3.96e+10,Inductance,5.2836e-09,1.97721e-09,5.34087e-09
3.96e+10,Conductance,-0.000965487,-0.00714787,-0.000889268
3.96e+10,Capacitance,1.01284e-12,-2.51815e-13,1.002e-12
3.97e+10,Resistance,26.0435,28.5399,31.5826
3.97e+10,Inductance,5.32223e-09,2.04282e-09,5.3155e-09
3.97e+10,Conductance,0.00231689,-0.00419477,0.00218535
3.97e+10,Capacitance,1.01528e-12,-2.66274e-13,1.01667e-12
3.98e+10,Resistance,0.505176,1.12656,16.193
3.98e+10,Inductance,5.37237e-09,2.09385e-09,5.45643e-09
3.98e+10,Conductance,0.00415542,-0.000495316,0.0023472
3.98e+10,Capacitance,1.00755e-12,-2.64598e-13,9.92414e-13
3.99e+10,Resistance,-64.4289,-61.8018,-60.5007
3.99e+10,Inductance,5.28204e-09,1.98721e-09,5.2861e-09
3.99e+10,Conductance,0.0107173,0.00532305,0.0103988
3.99e+10,Capacitance,1.01454e-12,-2.61384e-13,1.0141e-12
4e+10,Resistance,17.7712,20.6785,22.8379
4e+10,Inductance,5.29249e-09,2.01882e-09,5.28841e-09
4e+10,Conductance,0.00353834,-0.0035929,0.0031287
4e+10,Capacitance,1.01927e-12,-2.65066e-13,1.01989e-12
4.01e+10,Resistance,-60.8445,-55.6213,-47.9225
4.01e+10,Inductance,5.50705e-09,2.19349e-09,5.50358e-09
4.01e+10,Conductance,0.00961475,0.00420137,0.00811836
4.01e+10,Capacitance,9.90329e-13,-2.78563e-13,9.92264e-13
4.02e+10,Resistance,3.94058,9.36922,12.5619
4.02e+10,Inductance,5.18629e-09,1.89684e-09,5.21153e-09
4.02e+10,Conductance,0.00465368,-0.00216201,0.00383325
4.02e+10,Capacitance,1.02837e-12,-2.50214e-13,1.02469e-12
4.03e+10,Resistance,42.5558,44.5249,46.3221
4.03e+10,Inductance,5.59272e-09,2.29786e-09,5.57769e-09
4.03e+10,Conductance,0.000891326,-0.00537736,0.000382977
4.03e+10,Capacitance,9.87861e-13,-2.898e-13,9.91081e-13
4.04e+10,Resistance,22.3659,24.8115,29.1382
4.04e+10,Inductance,5.24059e-09,1.93745e-09,5.22488e-09
4.04e+10,Conductance,0.00250016,-0.00361681,0.00162447
4.04e+10,Capacitance,1.02193e-12,-2.54552e-13,1.02504e-12
4.05e+10,Resistance,20.71,23.5451,28.3218
4.05e+10,Inductance,5.33815e-09,2.03681e-09,5.33117e-09
4.05e+10,Conductance,0.00274976,-0.00338737,0.0015596
4.05e+10,Capacitance,1.01046e-12,-2.63932e-13,1.01282e-12
4.06e+10,Resistance,33.2427,23.2902,25.6605
4.06e+10,Inductance,5.35685e-09,2.0159e-09,5.30788e-09
4.06e+10,Conductance,0.000587863,-0.00255448,0.00104167
4.06e+10,Capacitance,1.00625e-12,-2.60167e-13,1.01359e-12
4.07e+10,Resistance,143.835,141.405,140.392
4.07e+10,Inductance,5.54892e-09,2.222e-09,5.49938e-09
4.07e+10,Conductance,-0.00929528,-0.014131,-0.00865855
4.07e+10,Capacitance,9.80742e-13,-2.85712e-13,9.88902e-13
4.08e+10,Resistance,0.398304,-0.235228,-6.0605
4.08e+10,Inductance,5.21419e-09,1.93924e-09,5.25971e-09
4.08e+10,Conductance,0.00521092,-0.00143448,0.00628829
4.08e+10,Capacitance,1.02697e-12,-2.54961e-13,1.01874e-12
4.09e+10,Resistance,10.3115,14.9928,25.4683
4.09e+10,Inductance,5.24373e-09,1.92163e-09,5.21606e-09
4.09e+10,Conductance,0.00351721,-0.00202779,0.00131485
4.09e+10,Capacitance,1.02053e-12,-2.51953e-13,1.02635e-12
4.1e+10,Resistance,8.2039,8.97208,16.0411
4.1e+10,Inductance,5.31414e-09,2.02067e-09,5.28285e-09
4.1e+10,Conductance,0.00410992,-0.0017415,0.00253108
4.1e+10,Capacitance,1.01534e-12,-2.65916e-13,1.02097e-12
4.11e+10,Resistance,34.8014,28.3373,30.5947
4.11e+10,Inductance,5.27004e-09,1.92968e-09,5.21832e-09
4.11e+10,Conductance,1.30599e-06,-0.00369861,0.00123035
4.11e+10,Capacitance,1.01209e-12,-2.49618e-13,1.02229e-12
4.12e+10,Resistance,26.9396,27.7716,32.9445
4.12e+10,Inductance,5.23369e-09,1.939e-09,5.24819e-09
4.12e+10,Conductance,0.00153681,-0.00364486,0.000719534
4.12e+10,Capacitance,1.02319e-12,-2.53465e-13,1.02e-12
4.13e+10,Resistance,-8.01597,-13.113,-4.35591
4.13e+10,Inductance,5.2034e-09,1.97159e-09,5.31365e-09
4.13e+10,Conductance,0.0053215,0.00117824,0.00425966
4.13e+10,Capacitance,1.03114e-12,-2.59513e-13,1.01092e-12
4.14e+10,Resistance,6.42293,7.35877,7.81897
4.14e+10,Inductance,5.2786e-09,1.99957e-09,5.32478e-09
4.14e+10,Conductance,0.00469515,-0.00225384,0.00472553
4.14e+10,Capacitance,1.01781e-12,-2.60099e-13,1.01094e-12
4.15e+10,Resistance,-17.4925,-23.7742,-17.2961
