R,L,G,C
11.15766041,6.38E-08,-0.009282081,-1.98E-12
139.8465458,1.21E-07,-0.042573384,-1.08E-11
418.7931226,4.45E-07,0.401833812,8.38E-11
-68.05664062,3.34E-08,0.002425458,-7.66E-13
11.81043675,6.38E-08,-0.009290773,-1.97E-12
190.993748,1.87E-07,-0.084365517,-2.17E-11
446.5773444,4.57E-07,0.385855496,8.06E-11
5.68E+10,5.68E+10,5.68E+10,5.68E+10
455.7696211,4.57E-07,0.387027151,8.07E-11
191.5941242,1.87E-07,-0.084453579,-2.17E-11
419.6513944,4.45E-07,0.402179633,8.38E-11
10.89966538,6.38E-08,-0.009275195,-1.98E-12
140.2058483,1.21E-07,-0.04269123,-1.08E-11
419.927703,4.45E-07,0.402361744,8.38E-11
-68.57555526,3.33E-08,0.00248014,-7.63E-13
11.55463623,6.38E-08,-0.00928413,-1.97E-12
191.6338389,1.87E-07,-0.08453341,-2.17E-11
447.9251259,4.57E-07,0.386299708,8.06E-11
5.69E+10,5.69E+10,5.69E+10,5.69E+10
457.1278292,4.57E-07,0.387470597,8.07E-11
192.2323602,1.87E-07,-0.084621218,-2.17E-11
420.7870242,4.45E-07,0.402706436,8.38E-11
10.63997869,6.38E-08,-0.009267985,-1.98E-12
140.5652627,1.21E-07,-0.042809285,-1.08E-11
421.0643027,4.45E-07,0.402888843,8.38E-11
-69.09544837,3.33E-08,0.002534916,-7.59E-13
11.29714869,6.38E-08,-0.009277164,-1.97E-12
192.2740981,1.88E-07,-0.084701201,-2.17E-11
449.2758095,4.57E-07,0.386742841,8.05E-11
5.70E+10,5.70E+10,5.70E+10,5.70E+10
458.4889231,4.57E-07,0.387912961,8.07E-11
192.870742,1.88E-07,-0.084788753,-2.17E-11
421.9246726,4.45E-07,0.403232403,8.38E-11
10.37860006,6.38E-08,-0.009260449,-1.98E-12
140.9247898,1.21E-07,-0.042927548,-1.08E-11
422.2029231,4.45E-07,0.403415107,8.38E-11
-69.61630878,3.33E-08,0.002589783,-7.56E-13
11.03797382,6.38E-08,-0.009269875,-1.97E-12
192.914516,1.88E-07,-0.084868888,-2.17E-11
450.629396,4.57E-07,0.387184892,8.05E-11
5.71E+10,5.71E+10,5.71E+10,5.71E+10
459.8529037,4.57E-07,0.38835424,8.07E-11
193.50926,1.88E-07,-0.084956181,-2.18E-11
423.0643414,4.45E-07,0.403757533,8.38E-11
10.11552919,6.38E-08,-0.009252587,-1.98E-12
141.2844305,1.21E-07,-0.043046021,-1.08E-11
423.3435659,4.45E-07,0.403940535,8.38E-11
-70.13812542,3.32E-08,0.00264474,-7.52E-13
10.7771113,6.38E-08,-0.00926226,-1.97E-12
193.5550831,1.88E-07,-0.08503647,-2.18E-11
451.9858865,4.58E-07,0.387625862,8.05E-11
5.72E+10,5.72E+10,5.72E+10,5.72E+10
461.219772,4.57E-07,0.388794434,8.06E-11
194.1479049,1.88E-07,-0.0851235,-2.18E-11
424.2060325,4.45E-07,0.404281825,8.38E-11
9.850765808,6.38E-08,-0.009244397,-1.98E-12
141.6441857,1.22E-07,-0.043164702,-1.08E-11
424.4862327,4.45E-07,0.404465124,8.38E-11
-70.66088736,3.32E-08,0.002699782,-7.49E-13
10.51456086,6.38E-08,-0.009254319,-1.97E-12
194.1957901,1.88E-07,-0.085203943,-2.18E-11
453.3452819,4.58E-07,0.388065749,8.05E-11
5.73E+10,5.73E+10,5.73E+10,5.73E+10
462.589529,4.57E-07,0.389233541,8.06E-11
194.7866673,1.88E-07,-0.085290707,-2.18E-11
425.3497476,4.45E-07,0.404805277,8.38E-11
9.584309642,6.38E-08,-0.009235879,-1.98E-12
142.0040567,1.22E-07,-0.043283594,-1.08E-11
425.6309253,4.45E-07,0.404988873,8.38E-11
-71.1845838,3.32E-08,0.002754908,-7.45E-13
10.25032219,6.38E-08,-0.00924605,-1.97E-12
194.8366276,1.88E-07,-0.085371305,-2.18E-11
454.7075833,4.58E-07,0.388504552,8.05E-11
5.74E+10,5.74E+10,5.74E+10,5.74E+10
463.9621756,4.58E-07,0.389671561,8.06E-11
195.4255381,1.88E-07,-0.085457799,-2.18E-11
426.4954889,4.46E-07,0.405327886,8.38E-11
9.316160439,6.38E-08,-0.009227032,-1.98E-12
142.3640446,1.22E-07,-0.043402695,-1.08E-11
426.7776457,4.46E-07,0.405511781,8.38E-11
-71.70920408,3.32E-08,0.002810114,-7.42E-13
9.984395041,6.38E-08,-0.009237453,-1.98E-12
195.4775865,1.88E-07,-0.085538554,-2.18E-11
456.0727918,4.58E-07,0.38894227,8.05E-11
5.75E+10,5.75E+10,5.75E+10,5.75E+10
465.3377131,4.58E-07,0.390108493,8.06E-11
196.0645083,1.88E-07,-0.085624775,-2.18E-11
427.6432585,4.46E-07,0.405849652,8.38E-11
9.046317957,6.38E-08,-0.009217854,-1.98E-12
142.7241506,1.22E-07,-0.043522006,-1.08E-11
427.9263957,4.46E-07,0.406033845,8.38E-11
-72.23473767,3.31E-08,0.002865399,-7.38E-13
9.716779144,6.38E-08,-0.009228527,-1.98E-12
196.1186579,1.88E-07,-0.085705687,-2.18E-11
457.4409085,4.58E-07,0.389378902,8.05E-11
5.76E+10,5.76E+10,5.76E+10,5.76E+10
466.7161425,4.58E-07,0.390544336,8.06E-11
196.7035689,1.88E-07,-0.085791631,-2.18E-11
428.7930585,4.46E-07,0.406370573,8.38E-11
8.774781961,6.38E-08,-0.009208345,-1.98E-12
143.0843761,1.22E-07,-0.043641529,-1.08E-11
429.0771777,4.46E-07,0.406555065,8.38E-11
-72.7611742,3.31E-08,0.00292076,-7.35E-13
9.447474252,6.38E-08,-0.009219271,-1.98E-12
196.7598328,1.88E-07,-0.085872701,-2.18E-11
458.8119344,4.58E-07,0.389814448,8.05E-11
5.77E+10,5.77E+10,5.77E+10,5.77E+10
468.097465,4.58E-07,0.390979089,8.06E-11
197.3427112,1.88E-07,-0.085958365,-2.18E-11
429.9448915,4.46E-07,0.406890648,8.38E-11
8.501552229,6.38E-08,-0.009198502,-1.98E-12
143.4447226,1.22E-07,-0.043761262,-1.08E-11
430.2299937,4.46E-07,0.407075439,8.38E-11
-73.28850343,3.31E-08,0.002976194,-7.31E-13
9.176480122,6.39E-08,-0.009209683,-1.98E-12
197.4011024,1.88E-07,-0.086039594,-2.18E-11
460.1858709,4.58E-07,0.390248905,8.05E-11
5.78E+10,5.78E+10,5.78E+10,5.78E+10
469.4816819,4.58E-07,0.39141275,8.06E-11
197.9819265,1.88E-07,-0.086124975,-2.18E-11
431.0987598,4.46E-07,0.407409873,8.38E-11
8.226628548,6.38E-08,-0.009188327,-1.98E-12
143.8051917,1.22E-07,-0.043881206,-1.08E-11
431.3848462,4.46E-07,0.407594965,8.38E-11
-73.81671529,3.30E-08,0.003031699,-7.28E-13
8.903796525,6.39E-08,-0.009199762,-1.98E-12
198.0424582,1.88E-07,-0.086206364,-2.18E-11
461.5627191,4.59E-07,0.390682274,8.05E-11
5.79E+10,5.79E+10,5.79E+10,5.79E+10
470.8687945,4.58E-07,0.391845319,8.06E-11
198.6212063,1.88E-07,-0.086291458,-2.18E-11
432.254666,4.46E-07,0.407928249,8.38E-11
7.950010714,6.38E-08,-0.009177816,-1.98E-12
144.1657849,1.22E-07,-0.044001362,-1.08E-11
432.5417376,4.46E-07,0.408113642,8.38E-11
-74.34579986,3.30E-08,0.003087272,-7.24E-13
8.629423238,6.39E-08,-0.009189508,-1.98E-12
198.6838916,1.88E-07,-0.086373008,-2.18E-11
462.9424802,4.59E-07,0.391114553,8.05E-11
5.80E+10,5.80E+10,5.80E+10,5.80E+10
472.2588041,4.58E-07,0.392276795,8.06E-11
199.2605423,1.88E-07,-0.086457812,-2.18E-11
433.4126128,4.46E-07,0.408445773,8.38E-11
7.671698533,6.38E-08,-0.00916697,-1.98E-12
144.526504,1.22E-07,-0.044121729,-1.08E-11
433.7006705,4.46E-07,0.408631467,8.38E-11
-74.87574736,3.30E-08,0.003142912,-7.20E-13
8.353360048,6.39E-08,-0.00917892,-1.98E-12
199.3253943,1.89E-07,-0.086539525,-2.18E-11
464.3251557,4.59E-07,0.391545741,8.05E-11
5.81E+10,5.81E+10,5.81E+10,5.81E+10
473.651712,4.59E-07,0.392707177,8.06E-11
199.8999262,1.89E-07,-0.086624035,-2.18E-11
434.572603,4.46E-07,0.408962444,8.38E-11
7.391691819,6.38E-08,-0.009155788,-1.98E-12
144.8873509,1.22E-07,-0.044242309,-1.08E-11
434.8616475,4.46E-07,0.40914844,8.38E-11
-75.40654821,3.29E-08,0.003198614,-7.17E-13
8.075606749,6.39E-08,-0.009167996,-1.98E-12
199.9669581,1.89E-07,-0.086705911,-2.18E-11
465.7107468,4.59E-07,0.391975837,8.05E-11
5.82E+10,5.82E+10,5.82E+10,5.82E+10
475.0475199,4.59E-07,0.393136464,8.06E-11
200.53935,1.89E-07,-0.086790124,-2.18E-11
435.7346396,4.46E-07,0.409478261,8.38E-11
7.109990395,6.38E-08,-0.009144268,-1.98E-12
145.2483274,1.22E-07,-0.044363102,-1.08E-11
436.0246714,4.46E-07,0.409664559,8.38E-11
-75.93819297,3.29E-08,0.003254378,-7.13E-13
7.796163144,6.39E-08,-0.009156735,-1.98E-12
200.6085748,1.89E-07,-0.086872164,-2.18E-11
467.0992549,4.59E-07,0.392404841,8.04E-11
5.83E+10,5.83E+10,5.83E+10,5.83E+10
476.4462291,4.59E-07,0.393564655,8.06E-11
201.1788056,1.89E-07,-0.086956077,-2.18E-11
436.8987256,4.47E-07,0.40999322,8.38E-11
6.826594091,6.38E-08,-0.009132409,-1.98E-12
145.6094356,1.22E-07,-0.044484108,-1.08E-11
437.1897453,4.47E-07,0.410179822,8.38E-11
-76.47067238,3.29E-08,0.003310201,-7.09E-13
7.515029044,6.39E-08,-0.009145137,-1.98E-12
201.2502367,1.89E-07,-0.087038283,-2.18E-11
468.4906816,4.59E-07,0.392832752,8.04E-11
5.84E+10,5.84E+10,5.84E+10,5.84E+10
477.8478412,4.59E-07,0.393991749,8.05E-11
201.8182854,1.89E-07,-0.087121892,-2.18E-11
438.0648641,4.47E-07,0.410507322,8.38E-11
6.541502748,6.38E-08,-0.00912021,-1.98E-12
145.9706777,1.22E-07,-0.044605327,-1.08E-11
438.356872,4.47E-07,0.410694228,8.38E-11
-77.00397736,3.28E-08,0.00336608,-7.06E-13
7.232204265,6.39E-08,-0.0091332,-1.98E-12
201.8919359,1.89E-07,-0.087204264,-2.18E-11
469.8850282,4.59E-07,0.393259568,8.04E-11
5.85E+10,5.85E+10,5.85E+10,5.85E+10
479.2523579,4.59E-07,0.394417745,8.05E-11
202.4577818,1.89E-07,-0.087287566,-2.18E-11
439.2330585,4.47E-07,0.411020564,8.38E-11
6.254716209,6.38E-08,-0.009107671,-1.98E-12
146.3320557,1.22E-07,-0.04472676,-1.08E-11
439.5260548,4.47E-07,0.411207775,8.38E-11
-77.53809899,3.28E-08,0.003422014,-7.02E-13
6.947688633,6.39E-08,-0.009120924,-1.98E-12
202.5336647,1.89E-07,-0.087370106,-2.18E-11
471.2822963,4.60E-07,0.393685289,8.04E-11
5.86E+10,5.86E+10,5.86E+10,5.86E+10
480.6597808,4.59E-07,0.394842643,8.05E-11
203.0972872,1.89E-07,-0.087453098,-2.18E-11
440.4033121,4.47E-07,0.411532945,8.38E-11
5.96623433,6.38E-08,-0.009094791,-1.98E-12
146.6935721,1.22E-07,-0.044848407,-1.08E-11
440.697297,4.47E-07,0.411720462,8.38E-11
-78.07302856,3.28E-08,0.003477999,-6.98E-13
6.661481978,6.39E-08,-0.009108308,-1.98E-12
203.1754158,1.89E-07,-0.087535806,-2.18E-11
472.6824875,4.60E-07,0.394109914,8.04E-11
5.87E+10,5.87E+10,5.87E+10,5.87E+10
482.0701118,4.59E-07,0.395266441,8.05E-11
203.7367943,1.89E-07,-0.087618484,-2.18E-11
441.5756284,4.47E-07,0.412044463,8.38E-11
5.67605697,6.38E-08,-0.009081567,-1.98E-12
147.0552292,1.22E-07,-0.044970268,-1.08E-11
441.8706019,4.47E-07,0.412232286,8.38E-11
-78.60875753,3.27E-08,0.003534035,-6.95E-13
6.373584139,6.39E-08,-0.009095349,-1.98E-12
203.8171819,1.89E-07,-0.087701362,-2.18E-11
474.0856034,4.60E-07,0.394533441,8.04E-11
5.88E+10,5.88E+10,5.88E+10,5.88E+10
483.4833525,4.60E-07,0.395689139,8.05E-11
204.3762961,1.89E-07,-0.087783724,-2.18E-11
442.7500112,4.47E-07,0.412555117,8.38E-11
5.384183996,6.39E-08,-0.009068001,-1.98E-12
147.4170295,1.22E-07,-0.045092345,-1.08E-11
443.045973,4.47E-07,0.412743248,8.38E-11
-79.14527756,3.27E-08,0.003590118,-6.91E-13
6.083994957,6.39E-08,-0.009082049,-1.98E-12
204.4589558,1.89E-07,-0.087866773,-2.18E-11
475.4916457,4.60E-07,0.394955871,8.04E-11
5.89E+10,5.89E+10,5.89E+10,5.89E+10
484.8995049,4.60E-07,0.396110736,8.05E-11
205.0157856,1.89E-07,-0.087948814,-2.18E-11
443.9264641,4.47E-07,0.413064904,8.38E-11
5.090615281,6.39E-08,-0.009054089,-1.98E-12
147.7789757,1.22E-07,-0.045214636,-1.09E-11
444.223414,4.47E-07,0.413253344,8.38E-11
-79.68258048,3.27E-08,0.003646246,-6.87E-13
5.792714282,6.39E-08,-0.009068405,-1.98E-12
205.1007306,1.89E-07,-0.088032035,-2.18E-11
476.9006162,4.60E-07,0.395377203,8.04E-11
5.90E+10,5.90E+10,5.90E+10,5.90E+10
486.3185709,4.60E-07,0.396531231,8.05E-11
205.6552559,1.89E-07,-0.088113753,-2.18E-11
445.104991,4.47E-07,0.413573824,8.38E-11
4.795350703,6.39E-08,-0.009039833,-1.98E-12
148.1410705,1.22E-07,-0.045337144,-1.09E-11
445.4029287,4.47E-07,0.413762573,8.38E-11
-80.22065835,3.26E-08,0.003702418,-6.83E-13
5.499741969,6.39E-08,-0.009054417,-1.98E-12
205.7424994,1.89E-07,-0.088197147,-2.18E-11
478.3125165,4.60E-07,0.395797435,8.04E-11
5.91E+10,5.91E+10,5.91E+10,5.91E+10
487.7405525,4.60E-07,0.396950622,8.05E-11
206.2947004,1.89E-07,-0.088278538,-2.18E-11
446.2855961,4.47E-07,0.414081876,8.38E-11
4.498390148,6.39E-08,-0.00902523,-1.98E-12
148.5033165,1.23E-07,-0.045459868,-1.09E-11
446.5845209,4.47E-07,0.414270935,8.38E-11
-80.75950341,3.26E-08,0.003758631,-6.80E-13
5.205077877,6.39E-08,-0.009040083,-1.98E-12
206.3842557,1.90E-07,-0.088362107,-2.18E-11
479.7273487,4.60E-07,0.396216566,8.04E-11
5.92E+10,5.92E+10,5.92E+10,5.92E+10
489.1654518,4.60E-07,0.39736891,8.05E-11
206.9341128,1.90E-07,-0.088443168,-2.19E-11
447.4682833,4.48E-07,0.414589056,8.38E-11
4.199733504,6.39E-08,-0.00901028,-1.98E-12
148.8657169,1.23E-07,-0.045582808,-1.09E-11
447.7681947,4.47E-07,0.414778426,8.38E-11
-81.29910811,3.26E-08,0.003814883,-6.76E-13
4.908721869,6.39E-08,-0.009025403,-1.98E-12
207.0259929,1.90E-07,-0.088526913,-2.19E-11
481.1451144,4.61E-07,0.396634597,8.04E-11
5.93E+10,5.93E+10,5.93E+10,5.93E+10
490.5932708,4.60E-07,0.397786094,8.05E-11
207.5734867,1.90E-07,-0.08860764,-2.19E-11
448.653057,4.48E-07,0.415095364,8.38E-11
3.899380668,6.39E-08,-0.008994981,-1.98E-12
149.2282745,1.23E-07,-0.045705966,-1.09E-11
448.9539541,4.48E-07,0.415285047,8.38E-11
-81.83946511,3.25E-08,0.003871173,-6.72E-13
4.610673816,6.39E-08,-0.009010376,-1.98E-12
207.6677049,1.90E-07,-0.088691562,-2.19E-11
482.5658158,4.61E-07,0.397051526,8.03E-11
5.94E+10,5.94E+10,5.94E+10,5.94E+10
492.0240119,4.60E-07,0.398202172,8.05E-11
208.212816,1.90E-07,-0.088771952,-2.19E-11
449.8399216,4.48E-07,0.415600799,8.38E-11
3.597331539,6.39E-08,-0.008979333,-1.98E-12
149.5909925,1.23E-07,-0.045829341,-1.09E-11
450.1418035,4.48E-07,0.415790795,8.38E-11
-82.38056728,3.25E-08,0.003927498,-6.68E-13
4.310933589,6.39E-08,-0.008995001,-1.98E-12
208.3093856,1.90E-07,-0.088856053,-2.19E-11
483.9894547,4.61E-07,0.397467352,8.03E-11
5.95E+10,5.95E+10,5.95E+10,5.95E+10
493.4576773,4.61E-07,0.398617144,8.05E-11
208.852095,1.90E-07,-0.088936103,-2.19E-11
451.0288816,4.48E-07,0.416105358,8.38E-11
3.293586021,6.39E-08,-0.008963336,-1.98E-12
149.953874,1.23E-07,-0.045952934,-1.09E-11
451.3317473,4.48E-07,0.416295669,8.38E-11
-82.92240771,3.25E-08,0.003983856,-6.65E-13
4.009501066,6.39E-08,-0.008979276,-1.98E-12
208.9510291,1.90E-07,-0.089020384,-2.19E-11
485.4160333,4.61E-07,0.397882075,8.03E-11
5.96E+10,5.96E+10,5.96E+10,5.96E+10
494.8942693,4.61E-07,0.399031009,8.04E-11
209.4913179,1.90E-07,-0.089100091,-2.19E-11
452.2199416,4.48E-07,0.416609041,8.38E-11
2.988144023,6.39E-08,-0.008946987,-1.98E-12
150.3169225,1.23E-07,-0.046076746,-1.09E-11
452.5237899,4.48E-07,0.416799667,8.38E-11
-83.4649797,3.24E-08,0.004040246,-6.61E-13
3.706376127,6.39E-08,-0.008963202,-1.98E-12
209.5926296,1.90E-07,-0.089184553,-2.19E-11
486.8455537,4.61E-07,0.398295693,8.03E-11
5.97E+10,5.97E+10,5.97E+10,5.97E+10
496.3337903,4.61E-07,0.399443766,8.04E-11
210.1304791,1.90E-07,-0.089263914,-2.19E-11
453.4131064,4.48E-07,0.417111845,8.38E-11
2.681005458,6.39E-08,-0.008930286,-1.98E-12
150.6801412,1.23E-07,-0.046200776,-1.09E-11
453.717936,4.48E-07,0.417302788,8.38E-11
-84.00827678,3.24E-08,0.004096666,-6.57E-13
3.401558657,6.39E-08,-0.008946777,-1.98E-12
210.2341816,1.90E-07,-0.089348557,-2.19E-11
488.278018,4.61E-07,0.398708207,8.03E-11
5.98E+10,5.98E+10,5.98E+10,5.98E+10
497.7762428,4.61E-07,0.399855415,8.04E-11
210.7695734,1.90E-07,-0.089427569,-2.19E-11
454.608381,4.48E-07,0.417613769,8.38E-11
2.372170243,6.39E-08,-0.008913233,-1.98E-12
151.0435338,1.23E-07,-0.046325026,-1.09E-11
454.9141904,4.48E-07,0.41780503,8.38E-11
-84.5522927,3.24E-08,0.004153113,-6.53E-13
3.095048542,6.39E-08,-0.00893,-1.98E-12
210.8756799,1.90E-07,-0.089512396,-2.19E-11
489.7134285,4.61E-07,0.399119616,8.03E-11
5.99E+10,5.99E+10,5.99E+10,5.99E+10
499.2216295,4.61E-07,0.400265954,8.04E-11
211.4085957,1.90E-07,-0.089591055,-2.19E-11
455.8057703,4.48E-07,0.418114813,8.38E-11
2.061638297,6.39E-08,-0.008895825,-1.98E-12
151.4071038,1.23E-07,-0.046449496,-1.09E-11
456.1125581,4.48E-07,0.418306393,8.38E-11
-85.09702144,3.23E-08,0.004209587,-6.49E-13
2.786845675,6.39E-08,-0.00891287,-1.98E-12
211.5171194,1.90E-07,-0.089676068,-2.19E-11
491.1517874,4.62E-07,0.399529918,8.03E-11
6.00E+10,6.00E+10,6.00E+10,6.00E+10
500.6699529,4.61E-07,0.400675384,8.04E-11
212.0475411,1.90E-07,-0.08975437,-2.19E-11
457.0052796,4.48E-07,0.418614973,8.38E-11
1.749409546,6.39E-08,-0.008878064,-1.98E-12
151.770855,1.23E-07,-0.046574186,-1.09E-11
457.313044,4.48E-07,0.418806874,8.38E-11
-85.64245722,3.23E-08,0.004266085,-6.45E-13
2.476949947,6.39E-08,-0.008895386,-1.98E-12
212.158495,1.90E-07,-0.08983957,-2.19E-11
492.5930972,4.62E-07,0.399939114,8.03E-11
6.01E+10,6.01E+10,6.01E+10,6.01E+10
502.1212157,4.61E-07,0.401083703,8.04E-11
212.6864049,1.90E-07,-0.089917513,-2.19E-11
458.2069142,4.49E-07,0.419114249,8.38E-11
1.435483914,6.39E-08,-0.008859946,-1.98E-12
152.1347912,1.23E-07,-0.046699097,-1.09E-11
458.5156534,4.48E-07,0.419306472,8.38E-11
-86.18859448,3.23E-08,0.004322606,-6.41E-13
2.165361255,6.39E-08,-0.008877549,-1.98E-12
212.7998022,1.90E-07,-0.090002901,-2.19E-11
494.0373603,4.62E-07,0.400347202,8.03E-11
6.02E+10,6.02E+10,6.02E+10,6.02E+10
503.5754208,4.62E-07,0.401490911,8.04E-11
213.3251827,1.90E-07,-0.090080482,-2.19E-11
459.4106795,4.49E-07,0.419612639,8.38E-11
1.119861334,6.39E-08,-0.008841472,-1.98E-12
152.4989163,1.23E-07,-0.046824229,-1.09E-11
459.7203916,4.49E-07,0.419805185,8.38E-11
-86.73542791,3.22E-08,0.004379148,-6.38E-13
1.852079496,6.39E-08,-0.008859355,-1.98E-12
213.4410364,1.91E-07,-0.09016606,-2.19E-11
495.4845791,4.62E-07,0.400754182,8.03E-11
6.03E+10,6.03E+10,6.03E+10,6.03E+10
505.032571,4.62E-07,0.401897007,8.04E-11
213.9638701,1.91E-07,-0.090243275,-2.19E-11
460.6165811,4.49E-07,0.420110143,8.38E-11
0.802541736,6.39E-08,-0.008822642,-1.98E-12
152.8632345,1.23E-07,-0.046949584,-1.09E-11
460.927264,4.49E-07,0.420303013,8.38E-11
-87.28295244,3.22E-08,0.004435709,-6.34E-13
1.537104572,6.39E-08,-0.008840806,-1.98E-12
214.0821933,1.91E-07,-0.090329044,-2.19E-11
496.9347562,4.62E-07,0.401160053,8.03E-11
6.04E+10,6.04E+10,6.04E+10,6.04E+10
506.4926693,4.62E-07,0.402301991,8.04E-11
214.6024631,1.91E-07,-0.09040589,-2.19E-11
461.8246247,4.49E-07,0.420606757,8.38E-11
0.483525057,6.39E-08,-0.008803452,-1.98E-12
153.2277498,1.23E-07,-0.04707516,-1.09E-11
462.1362762,4.49E-07,0.420799953,8.38E-11
-87.83116325,3.22E-08,0.004492289,-6.30E-13
1.220436384,6.39E-08,-0.008821899,-1.98E-12
214.7232689,1.91E-07,-0.090491851,-2.19E-11
498.3878942,4.62E-07,0.401564814,8.03E-11
6.05E+10,6.05E+10,6.05E+10,6.05E+10
507.9557187,4.62E-07,0.402705861,8.04E-11
215.2409579,1.91E-07,-0.090568326,-2.19E-11
463.0348162,4.49E-07,0.421102482,8.38E-11
0.162811233,6.39E-08,-0.008783905,-1.98E-12
153.5924665,1.23E-07,-0.04720096,-1.09E-11
463.3474341,4.49E-07,0.421296005,8.38E-11
-88.38005575,3.21E-08,0.004548885,-6.26E-13
0.902074837,6.39E-08,-0.008802634,-1.98E-12
215.3642594,1.91E-07,-0.090654482,-2.19E-11
499.8439958,4.62E-07,0.401968466,8.02E-11
6.06E+10,6.06E+10,6.06E+10,6.06E+10
509.4217224,4.62E-07,0.403108617,8.04E-11
215.8793509,1.91E-07,-0.090730582,-2.19E-11
464.2471615,4.49E-07,0.421597315,8.37E-11
-0.159599794,6.39E-08,-0.008763997,-1.98E-12
153.9573889,1.23E-07,-0.047326983,-1.09E-11
464.5607433,4.49E-07,0.421791167,8.38E-11
-88.92962562,3.21E-08,0.004605496,-6.22E-13
0.582019836,6.39E-08,-0.008783011,-1.98E-12
216.005161,1.91E-07,-0.090816933,-2.19E-11
501.3030638,4.63E-07,0.402371008,8.02E-11
6.07E+10,6.07E+10,6.07E+10,6.07E+10
510.8906836,4.62E-07,0.403510258,8.03E-11
216.5176388,1.91E-07,-0.090892655,-2.19E-11
465.4616669,4.49E-07,0.422091255,8.37E-11
-0.483708082,6.39E-08,-0.008743728,-1.98E-12
154.3225216,1.23E-07,-0.04745323,-1.09E-11
465.77621,4.49E-07,0.422285437,8.38E-11
-89.47986879,3.21E-08,0.004662121,-6.18E-13
0.260271289,6.39E-08,-0.008763027,-1.98E-12
216.6459705,1.91E-07,-0.090979204,-2.19E-11
502.7651009,4.63E-07,0.402772438,8.02E-11
6.08E+10,6.08E+10,6.08E+10,6.08E+10
512.3626055,4.63E-07,0.403910785,8.03E-11
217.1558184,1.91E-07,-0.091054544,-2.19E-11
466.6783386,4.49E-07,0.4225843,8.37E-11
-0.809513689,6.39E-08,-0.008723098,-1.98E-12
154.6878692,1.23E-07,-0.047579702,-1.09E-11
466.9938403,4.49E-07,0.422778815,8.38E-11
-90.03078145,3.20E-08,0.004718758,-6.14E-13
-0.063170895,6.39E-08,-0.008742684,-1.98E-12
217.2866847,1.91E-07,-0.091141293,-2.19E-11
504.2301101,4.63E-07,0.403172757,8.02E-11
6.09E+10,6.09E+10,6.09E+10,6.09E+10
513.8374915,4.63E-07,0.404310195,8.03E-11
217.7938867,1.91E-07,-0.091216249,-2.19E-11
467.897183,4.49E-07,0.423076451,8.37E-11
-1.137016667,6.39E-08,-0.008702106,-1.98E-12
155.0534363,1.23E-07,-0.047706399,-1.09E-11
468.2136405,4.49E-07,0.423271298,8.38E-11
-90.58236003,3.20E-08,0.004775406,-6.10E-13
-0.388306807,6.39E-08,-0.008721978,-1.98E-12
217.9273005,1.91E-07,-0.091303198,-2.19E-11
505.6980944,4.63E-07,0.403571963,8.02E-11
6.10E+10,6.10E+10,6.10E+10,6.10E+10
515.3153452,4.63E-07,0.40470849,8.03E-11
218.4318413,1.91E-07,-0.091377767,-2.19E-11
469.1182067,4.49E-07,0.423567704,8.37E-11
-1.46621707,6.39E-08,-0.008680751,-1.98E-12
155.4192277,1.24E-07,-0.047833322,-1.10E-11
469.4356171,4.49E-07,0.423762887,8.38E-11
-91.13460126,3.20E-08,0.004832064,-6.06E-13
-0.715136537,6.39E-08,-0.008700911,-1.97E-12
218.5678155,1.91E-07,-0.091464919,-2.19E-11
507.1690568,4.63E-07,0.403970058,8.02E-11
6.11E+10,6.11E+10,6.11E+10,6.11E+10
516.79617,4.63E-07,0.405105667,8.03E-11
219.0696795,1.91E-07,-0.091539097,-2.19E-11
470.3414164,4.50E-07,0.424058058,8.37E-11
-1.797114948,6.39E-08,-0.008659031,-1.98E-12
155.7852484,1.24E-07,-0.047960471,-1.10E-11
470.6597765,4.50E-07,0.424253578,8.38E-11
-91.68750209,3.19E-08,0.00488873,-6.02E-13
-1.043660171,6.39E-08,-0.008679481,-1.97E-12
219.208227,1.91E-07,-0.091626453,-2.19E-11
508.6430003,4.63E-07,0.404367039,8.02E-11
6.12E+10,6.12E+10,6.12E+10,6.12E+10
518.2799696,4.63E-07,0.405501727,8.03E-11
219.7073993,1.91E-07,-0.091700238,-2.19E-11
471.566819,4.50E-07,0.424547513,8.37E-11
-2.129710351,6.39E-08,-0.008636947,-1.98E-12
156.1515034,1.24E-07,-0.048087847,-1.10E-11
471.8861257,4.50E-07,0.424743371,8.38E-11
-92.24105977,3.19E-08,0.004945404,-5.98E-13
-1.373877799,6.39E-08,-0.008657686,-1.97E-12
219.8485329,1.91E-07,-0.0917878,-2.19E-11
510.1199283,4.64E-07,0.404762906,8.02E-11
6.13E+10,6.13E+10,6.13E+10,6.13E+10
519.7667478,4.63E-07,0.40589667,8.03E-11
220.3449987,1.91E-07,-0.091861189,-2.20E-11
472.7944214,4.50E-07,0.425036067,8.37E-11
-2.464003327,6.39E-08,-0.008614498,-1.98E-12
156.5179978,1.24E-07,-0.048215451,-1.10E-11
473.1146713,4.50E-07,0.425232265,8.38E-11
-92.79527183,3.19E-08,0.005002084,-5.94E-13
-1.705789507,6.39E-08,-0.008635527,-1.97E-12
220.4887312,1.91E-07,-0.091948959,-2.20E-11
511.5998439,4.64E-07,0.40515766,8.02E-11
