R,L,G,C 
10.04618955,9.40E-08,-0.004008724,-9.76E-12
64.82446493,4.07E-07,0.053347517,8.41E-11
1.353748255,2.65E-09,-6.09E-05,-4.02E-14
1.507608699,3.09E-09,-4.94E-05,-3.63E-14
1.741158782,4.22E-09,-4.35E-05,-4.06E-14
1.989554706,5.39E-09,-3.57E-05,-4.96E-14
2.275819133,8.70E-09,-2.28E-05,-7.14E-14
2.700542413,1.26E-08,-4.61E-06,-1.16E-13
2.868201588,2.62E-08,2.57E-05,-2.41E-13
4.336588223,4.68E-08,-1.37E-05,-7.47E-13
7.686024789,1.50E-07,-0.009573318,-2.04E-11
65.01132531,4.07E-07,0.053369521,8.41E-11
1.159863763,2.16E-09,-6.28E-05,-4.00E-14
1.284517828,2.44E-09,-5.25E-05,-3.46E-14
1.49317965,3.09E-09,-4.88E-05,-3.62E-14
1.692747674,3.73E-09,-4.40E-05,-4.01E-14
1.977572125,5.40E-09,-3.57E-05,-4.99E-14
2.302424618,7.20E-09,-2.41E-05,-6.89E-14
2.694348456,1.26E-08,-4.67E-06,-1.15E-13
3.45733655,1.96E-08,2.34E-05,-2.25E-13
4.317252696,4.68E-08,-1.37E-05,-7.48E-13
10.08573363,9.39E-08,-0.004010617,-9.76E-12
65.99903006,4.08E-07,0.053346693,8.41E-11
1.035779661,1.95E-09,-6.31E-05,-4.03E-14
1.142052939,2.15E-09,-5.37E-05,-3.43E-14
1.324812904,2.64E-09,-5.16E-05,-3.46E-14
1.490240573,3.09E-09,-4.87E-05,-3.63E-14
1.726349023,4.23E-09,-4.34E-05,-4.10E-14
1.9666175,5.40E-09,-3.57E-05,-5.00E-14
2.249008161,8.69E-09,-2.29E-05,-7.15E-14
2.670235557,1.26E-08,-4.60E-06,-1.15E-13
2.805173755,2.62E-08,2.58E-05,-2.41E-13
4.2006666,4.68E-08,-1.39E-05,-7.47E-13
7.210216324,1.50E-07,-0.00955843,-2.04E-11
64.92560371,4.07E-07,0.05330463,8.41E-11
0.87914938,1.69E-09,-6.24E-05,-4.04E-14
0.967947447,1.83E-09,-5.39E-05,-3.42E-14
1.130809725,2.15E-09,-5.30E-05,-3.39E-14
1.271591542,2.43E-09,-5.17E-05,-3.43E-14
1.487393518,3.09E-09,-4.86E-05,-3.62E-14
1.683989152,3.73E-09,-4.39E-05,-4.01E-14
1.973545392,5.39E-09,-3.57E-05,-4.96E-14
2.297912844,7.19E-09,-2.39E-05,-6.83E-14
2.68446896,1.26E-08,-4.15E-06,-1.15E-13
3.444487432,1.96E-08,2.41E-05,-2.23E-13
4.233954688,4.68E-08,-1.43E-05,-7.47E-13
10.06786845,9.40E-08,-0.004025486,-9.79E-12
64.21847149,4.07E-07,0.053401264,8.42E-11
0.783730911,1.57E-09,-6.09E-05,-4.06E-14
0.861898278,1.68E-09,-5.31E-05,-3.43E-14
1.009407055,1.93E-09,-5.32E-05,-3.39E-14
1.134007062,2.15E-09,-5.30E-05,-3.39E-14
1.326292688,2.64E-09,-5.15E-05,-3.46E-14
1.491324734,3.09E-09,-4.88E-05,-3.62E-14
1.736419636,4.22E-09,-4.35E-05,-4.06E-14
1.979290974,5.39E-09,-3.56E-05,-4.93E-14
2.270415808,8.68E-09,-2.25E-05,-7.05E-14
2.711117791,1.26E-08,-3.86E-06,-1.14E-13
2.873567294,2.62E-08,2.69E-05,-2.39E-13
4.413985049,4.68E-08,-1.20E-05,-7.45E-13
7.860482715,1.49E-07,-0.009538423,-2.03E-11
64.04838612,4.08E-07,0.053292102,8.40E-11
0.663709319,1.41E-09,-5.96E-05,-4.11E-14
0.729769844,1.50E-09,-5.24E-05,-3.47E-14
0.860333297,1.68E-09,-5.32E-05,-3.43E-14
0.968710944,1.83E-09,-5.40E-05,-3.42E-14
1.14059373,2.15E-09,-5.38E-05,-3.43E-14
1.280649031,2.44E-09,-5.25E-05,-3.46E-14
1.501364264,3.09E-09,-4.94E-05,-3.63E-14
1.695986582,3.73E-09,-4.44E-05,-3.98E-14
1.982455957,5.39E-09,-3.57E-05,-4.91E-14
2.311589155,7.19E-09,-2.34E-05,-6.74E-14
2.680175083,1.26E-08,-2.81E-06,-1.13E-13
3.452921197,1.97E-08,2.60E-05,-2.23E-13
4.287803337,4.69E-08,-9.93E-06,-7.46E-13
9.790186034,9.42E-08,-0.003999075,-9.76E-12
64.65941035,4.08E-07,0.053334779,8.41E-11
0.605053634,1.33E-09,-6.74E-05,-4.86E-14
0.663997688,1.41E-09,-5.94E-05,-4.11E-14
0.782811887,1.57E-09,-6.08E-05,-4.06E-14
0.880537057,1.69E-09,-6.23E-05,-4.04E-14
1.035491295,1.95E-09,-6.30E-05,-4.03E-14
1.1581535,2.16E-09,-6.27E-05,-4.00E-14
1.35131203,2.65E-09,-6.08E-05,-4.03E-14
1.510929194,3.10E-09,-5.71E-05,-4.14E-14
1.745501304,4.23E-09,-5.02E-05,-4.56E-14
1.985672537,5.41E-09,-4.05E-05,-5.44E-14
2.241397391,8.74E-09,-2.43E-05,-7.66E-14
2.663839116,1.27E-08,-1.78E-06,-1.23E-13
2.767376536,2.65E-08,3.55E-05,-2.57E-13
4.086736136,4.74E-08,5.44E-06,-7.83E-13
7.101651442,1.51E-07,-0.009510787,-2.05E-11
62.57945562,4.11E-07,0.053048534,8.25E-11
6.50E+09,6.50E+09,6.50E+09,6.50E+09
64.80287169,4.12E-07,0.053908822,8.25E-11
6.60464155,1.51E-07,-0.00963968,-2.05E-11
65.03859749,4.08E-07,0.054115148,8.40E-11
3.955195371,4.74E-08,3.54E-06,-7.84E-13
9.794218098,9.43E-08,-0.004068675,-9.77E-12
65.41711357,4.08E-07,0.054099355,8.41E-11
2.757699204,2.65E-08,3.44E-05,-2.58E-13
4.359451784,4.70E-08,-1.06E-05,-7.47E-13
8.0951982,1.50E-07,-0.009677055,-2.03E-11
65.97052525,4.07E-07,0.054213667,8.42E-11
2.658778803,1.28E-08,-4.17E-06,-1.25E-13
3.465455493,1.97E-08,2.49E-05,-2.24E-13
4.339082946,4.69E-08,-1.26E-05,-7.46E-13
9.966559969,9.40E-08,-0.004072605,-9.77E-12
65.24929376,4.07E-07,0.054101986,8.41E-11
2.26478003,8.79E-09,-2.72E-05,-7.86E-14
2.730876151,1.27E-08,-4.83E-06,-1.15E-13
2.932283803,2.63E-08,2.59E-05,-2.41E-13
4.393068535,4.69E-08,-1.42E-05,-7.47E-13
7.9634478,1.50E-07,-0.009680122,-2.03E-11
64.97655708,4.07E-07,0.054107298,8.41E-11
2.00661963,5.45E-09,-4.34E-05,-5.62E-14
2.350036334,7.23E-09,-2.56E-05,-6.90E-14
2.75807891,1.27E-08,-5.56E-06,-1.15E-13
3.543649287,1.97E-08,2.32E-05,-2.25E-13
4.47049309,4.69E-08,-1.42E-05,-7.49E-13
10.1762991,9.40E-08,-0.004077931,-9.77E-12
65.52403655,4.08E-07,0.054166103,8.41E-11
1.759215798,4.27E-09,-5.31E-05,-4.75E-14
2.00764881,5.42E-09,-3.80E-05,-5.07E-14
2.296849844,8.72E-09,-2.47E-05,-7.20E-14
2.738412478,1.27E-08,-5.90E-06,-1.16E-13
2.908956181,2.63E-08,2.51E-05,-2.42E-13
4.29107142,4.69E-08,-1.42E-05,-7.49E-13
7.433650712,1.50E-07,-0.009703094,-2.04E-11
65.87594709,4.08E-07,0.054138631,8.41E-11
1.524069795,3.13E-09,-5.99E-05,-4.34E-14
1.718161628,3.76E-09,-4.67E-05,-4.15E-14
2.006602234,5.42E-09,-3.80E-05,-5.10E-14
2.345660215,7.23E-09,-2.61E-05,-7.00E-14
2.743104779,1.27E-08,-6.25E-06,-1.17E-13
3.494117246,1.97E-08,2.25E-05,-2.26E-13
4.322785774,4.69E-08,-1.42E-05,-7.49E-13
10.15500712,9.40E-08,-0.004067261,-9.76E-12
65.37635942,4.07E-07,0.054164722,8.41E-11
1.359414334,2.68E-09,-6.34E-05,-4.22E-14
1.516911327,3.12E-09,-5.16E-05,-3.79E-14
1.757475942,4.25E-09,-4.58E-05,-4.22E-14
2.011774707,5.43E-09,-3.80E-05,-5.12E-14
2.306676725,8.74E-09,-2.49E-05,-7.30E-14
2.738959138,1.27E-08,-6.28E-06,-1.17E-13
2.913988581,2.63E-08,2.49E-05,-2.43E-13
4.397800381,4.69E-08,-1.39E-05,-7.48E-13
7.774933143,1.50E-07,-0.009716227,-2.04E-11
65.56595314,4.08E-07,0.05418704,8.41E-11
1.158440973,2.19E-09,-6.50E-05,-4.18E-14
1.286092357,2.46E-09,-5.45E-05,-3.62E-14
1.501020276,3.12E-09,-5.10E-05,-3.77E-14
1.705821362,3.76E-09,-4.63E-05,-4.17E-14
1.9991093,5.43E-09,-3.80E-05,-5.15E-14
2.330880103,7.24E-09,-2.62E-05,-7.04E-14
2.732708255,1.27E-08,-6.35E-06,-1.17E-13
3.506000196,1.97E-08,2.25E-05,-2.26E-13
4.378799287,4.69E-08,-1.39E-05,-7.48E-13
10.1960715,9.40E-08,-0.004069242,-9.76E-12
66.56712201,4.08E-07,0.054163821,8.41E-11
1.030225952,1.97E-09,-6.50E-05,-4.20E-14
1.139086066,2.18E-09,-5.55E-05,-3.58E-14
1.327513274,2.66E-09,-5.35E-05,-3.61E-14
1.497679133,3.12E-09,-5.08E-05,-3.78E-14
1.741594644,4.26E-09,-4.56E-05,-4.26E-14
1.988048114,5.43E-09,-3.80E-05,-5.16E-14
2.279596046,8.73E-09,-2.50E-05,-7.30E-14
2.708623111,1.27E-08,-6.31E-06,-1.17E-13
2.851062234,2.63E-08,2.50E-05,-2.42E-13
4.261514909,4.68E-08,-1.42E-05,-7.48E-13
7.295401315,1.50E-07,-0.009701274,-2.04E-11
65.47881874,4.07E-07,0.054121039,8.41E-11
0.868402789,1.71E-09,-6.40E-05,-4.20E-14
0.959246297,1.85E-09,-5.54E-05,-3.55E-14
1.126958819,2.17E-09,-5.47E-05,-3.53E-14
1.271875445,2.46E-09,-5.36E-05,-3.58E-14
1.494770834,3.12E-09,-5.08E-05,-3.78E-14
1.69694426,3.77E-09,-4.62E-05,-4.16E-14
1.995581871,5.43E-09,-3.80E-05,-5.12E-14
2.327137032,7.23E-09,-2.60E-05,-6.99E-14
2.724001513,1.27E-08,-5.90E-06,-1.16E-13
3.494702942,1.97E-08,2.32E-05,-2.24E-13
4.296842148,4.69E-08,-1.45E-05,-7.48E-13
10.18047273,9.40E-08,-0.004084569,-9.79E-12
64.76824616,4.08E-07,0.054219073,8.41E-11
0.770133427,1.58E-09,-6.22E-05,-4.21E-14
0.850021854,1.70E-09,-5.44E-05,-3.56E-14
1.001839745,1.95E-09,-5.47E-05,-3.52E-14
1.130171048,2.17E-09,-5.47E-05,-3.53E-14
1.328971007,2.66E-09,-5.35E-05,-3.61E-14
1.499120021,3.12E-09,-5.09E-05,-3.77E-14
1.752690223,4.25E-09,-4.58E-05,-4.22E-14
2.002051366,5.42E-09,-3.80E-05,-5.09E-14
2.302865606,8.72E-09,-2.47E-05,-7.21E-14
2.751975133,1.27E-08,-5.68E-06,-1.15E-13
2.92264831,2.62E-08,2.59E-05,-2.41E-13
4.480456975,4.68E-08,-1.22E-05,-7.46E-13
7.956069434,1.50E-07,-0.009681237,-2.03E-11
64.59857485,4.08E-07,0.05410814,8.40E-11
0.646979082,1.42E-09,-6.07E-05,-4.25E-14
0.714342391,1.51E-09,-5.34E-05,-3.59E-14
0.848467414,1.70E-09,-5.45E-05,-3.56E-14
0.960020861,1.85E-09,-5.55E-05,-3.55E-14
1.137595573,2.18E-09,-5.55E-05,-3.57E-14
1.282173766,2.46E-09,-5.45E-05,-3.62E-14
1.510617973,3.12E-09,-5.17E-05,-3.79E-14
1.711092399,3.76E-09,-4.68E-05,-4.15E-14
2.007028913,5.42E-09,-3.81E-05,-5.07E-14
2.343764169,7.23E-09,-2.58E-05,-6.90E-14
2.722830346,1.27E-08,-4.75E-06,-1.15E-13
3.506705351,1.97E-08,2.49E-05,-2.24E-13
4.355607589,4.69E-08,-1.02E-05,-7.47E-13
9.904925108,9.42E-08,-0.004058121,-9.76E-12
65.2185727,4.08E-07,0.054151353,8.41E-11
0.587219435,1.35E-09,-6.84E-05,-5.03E-14
0.647257064,1.42E-09,-6.04E-05,-4.25E-14
0.769215523,1.58E-09,-6.21E-05,-4.21E-14
0.869791823,1.71E-09,-6.39E-05,-4.20E-14
1.029903278,1.97E-09,-6.49E-05,-4.20E-14
1.156687594,2.19E-09,-6.49E-05,-4.18E-14
1.35695653,2.68E-09,-6.33E-05,-4.22E-14
1.521917905,3.14E-09,-5.98E-05,-4.34E-14
1.765249321,4.27E-09,-5.31E-05,-4.77E-14
2.012199918,5.45E-09,-4.35E-05,-5.65E-14
2.277527228,8.79E-09,-2.71E-05,-7.87E-14
2.708388214,1.28E-08,-4.17E-06,-1.25E-13
2.82003633,2.65E-08,3.40E-05,-2.59E-13
4.154920115,4.74E-08,5.07E-06,-7.84E-13
7.195648728,1.51E-07,-0.009653593,-2.05E-11
63.12342994,4.12E-07,0.053860841,8.25E-11
6.60E+09,6.60E+09,6.60E+09,6.60E+09
65.36116071,4.12E-07,0.054721318,8.25E-11
6.691848429,1.51E-07,-0.009782065,-2.05E-11
65.59370853,4.08E-07,0.054930604,8.40E-11
4.02135806,4.75E-08,3.18E-06,-7.85E-13
9.907011881,9.43E-08,-0.004127724,-9.77E-12
65.97051333,4.08E-07,0.054914693,8.40E-11
2.809908,2.66E-08,3.28E-05,-2.60E-13
4.428118157,4.70E-08,-1.08E-05,-7.48E-13
8.1932979,1.50E-07,-0.009819556,-2.03E-11
66.5294629,4.07E-07,0.055030846,8.41E-11
2.70241344,1.28E-08,-6.63E-06,-1.27E-13
3.518736805,1.98E-08,2.37E-05,-2.25E-13
4.404868585,4.69E-08,-1.27E-05,-7.47E-13
10.07664588,9.40E-08,-0.00413131,-9.77E-12
65.79632179,4.07E-07,0.054917549,8.41E-11
2.300163449,8.83E-09,-3.01E-05,-8.07E-14
2.773259232,1.27E-08,-6.82E-06,-1.17E-13
2.981794895,2.63E-08,2.48E-05,-2.42E-13
4.458256319,4.69E-08,-1.43E-05,-7.48E-13
8.056540285,1.50E-07,-0.009822372,-2.03E-11
65.52136034,4.08E-07,0.054923007,8.41E-11
2.032198814,5.49E-09,-4.64E-05,-5.83E-14
2.381563127,7.27E-09,-2.80E-05,-7.07E-14
2.798646731,1.27E-08,-7.44E-06,-1.17E-13
3.594429634,1.97E-08,2.22E-05,-2.26E-13
4.535105427,4.69E-08,-1.44E-05,-7.49E-13
10.28610246,9.41E-08,-0.004136452,-9.77E-12
66.07543717,4.08E-07,0.054982723,8.41E-11
1.777869368,4.30E-09,-5.61E-05,-4.96E-14
2.031347894,5.46E-09,-4.05E-05,-5.24E-14
2.32864247,8.76E-09,-2.69E-05,-7.36E-14
2.777768283,1.27E-08,-7.70E-06,-1.18E-13
2.955770564,2.63E-08,2.42E-05,-2.43E-13
4.352486313,4.69E-08,-1.43E-05,-7.50E-13
7.518038267,1.50E-07,-0.009845519,-2.04E-11
66.42970205,4.08E-07,0.054954881,8.41E-11
1.53390731,3.17E-09,-6.26E-05,-4.54E-14
1.732292368,3.80E-09,-4.91E-05,-4.32E-14
2.028605849,5.46E-09,-4.04E-05,-5.26E-14
2.374474241,7.27E-09,-2.83E-05,-7.15E-14
2.781584912,1.27E-08,-8.01E-06,-1.18E-13
3.54267214,1.97E-08,2.16E-05,-2.27E-13
4.384200984,4.69E-08,-1.44E-05,-7.49E-13
10.2634777,9.41E-08,-0.004125542,-9.76E-12
65.92445351,4.07E-07,0.054981357,8.41E-11
1.363790197,2.70E-09,-6.58E-05,-4.41E-14
1.525040967,3.15E-09,-5.39E-05,-3.95E-14
1.772822774,4.28E-09,-4.81E-05,-4.38E-14
2.033172177,5.46E-09,-4.03E-05,-5.28E-14
2.337006576,8.78E-09,-2.71E-05,-7.45E-14
2.77708288,1.27E-08,-8.01E-06,-1.18E-13
2.96015656,2.63E-08,2.40E-05,-2.44E-13
4.460161569,4.69E-08,-1.40E-05,-7.48E-13
7.863734283,1.50E-07,-0.00985884,-2.04E-11
66.1167794,4.08E-07,0.05500399,8.41E-11
1.155634816,2.21E-09,-6.72E-05,-4.36E-14
1.286374546,2.49E-09,-5.65E-05,-3.77E-14
1.507716607,3.15E-09,-5.31E-05,-3.92E-14
1.717866296,3.80E-09,-4.85E-05,-4.32E-14
2.019836554,5.47E-09,-4.03E-05,-5.31E-14
2.358690181,7.28E-09,-2.84E-05,-7.19E-14
2.770775241,1.27E-08,-8.09E-06,-1.18E-13
3.554682391,1.97E-08,2.16E-05,-2.27E-13
4.441466297,4.69E-08,-1.41E-05,-7.49E-13
10.30609461,9.40E-08,-0.004127627,-9.76E-12
67.13135062,4.08E-07,0.054980387,8.41E-11
1.023253031,1.99E-09,-6.68E-05,-4.37E-14
1.134775877,2.20E-09,-5.72E-05,-3.72E-14
1.328984581,2.69E-09,-5.55E-05,-3.76E-14
1.503981561,3.15E-09,-5.30E-05,-3.93E-14
1.755892621,4.29E-09,-4.79E-05,-4.41E-14
2.008670776,5.47E-09,-4.03E-05,-5.31E-14
2.309659726,8.77E-09,-2.72E-05,-7.45E-14
2.746713135,1.27E-08,-8.07E-06,-1.18E-13
2.897303293,2.63E-08,2.41E-05,-2.43E-13
4.323458507,4.69E-08,-1.44E-05,-7.48E-13
7.380561702,1.50E-07,-0.009843855,-2.04E-11
66.02827222,4.07E-07,0.05493689,8.41E-11
0.856217138,1.73E-09,-6.55E-05,-4.36E-14
0.949160818,1.87E-09,-5.68E-05,-3.68E-14
1.121789067,2.19E-09,-5.64E-05,-3.66E-14
1.270896421,2.48E-09,-5.55E-05,-3.72E-14
1.501012425,3.15E-09,-5.29E-05,-3.93E-14
1.708872244,3.80E-09,-4.84E-05,-4.32E-14
2.016798262,5.46E-09,-4.03E-05,-5.28E-14
2.355701283,7.27E-09,-2.83E-05,-7.14E-14
2.763218431,1.27E-08,-7.70E-06,-1.18E-13
3.544905533,1.97E-08,2.22E-05,-2.26E-13
4.360732954,4.69E-08,-1.47E-05,-7.48E-13
10.29284895,9.41E-08,-0.00414345,-9.78E-12
65.31438217,4.08E-07,0.055036317,8.41E-11
0.755099255,1.60E-09,-6.34E-05,-4.36E-14
0.836751598,1.72E-09,-5.56E-05,-3.68E-14
0.992916794,1.97E-09,-5.61E-05,-3.65E-14
1.125014539,2.19E-09,-5.64E-05,-3.67E-14
1.330419103,2.69E-09,-5.54E-05,-3.76E-14
1.505770908,3.15E-09,-5.31E-05,-3.93E-14
1.767991229,4.28E-09,-4.81E-05,-4.38E-14
2.023979744,5.46E-09,-4.03E-05,-5.25E-14
2.334763259,8.76E-09,-2.70E-05,-7.37E-14
2.792501265,1.27E-08,-7.56E-06,-1.17E-13
2.971997766,2.63E-08,2.49E-05,-2.42E-13
4.547769333,4.69E-08,-1.24E-05,-7.46E-13
8.051757395,1.50E-07,-0.009823789,-2.03E-11
65.14516101,4.08E-07,0.054923614,8.40E-11
0.628825187,1.44E-09,-6.16E-05,-4.39E-14
0.697519438,1.53E-09,-5.44E-05,-3.71E-14
0.835208775,1.72E-09,-5.57E-05,-3.68E-14
0.949946085,1.87E-09,-5.69E-05,-3.68E-14
1.133254443,2.20E-09,-5.73E-05,-3.72E-14
1.282407352,2.49E-09,-5.65E-05,-3.77E-14
1.518700721,3.15E-09,-5.40E-05,-3.95E-14
1.72513368,3.79E-09,-4.92E-05,-4.31E-14
2.030749131,5.46E-09,-4.06E-05,-5.24E-14
2.375250982,7.27E-09,-2.82E-05,-7.07E-14
2.765140616,1.27E-08,-6.74E-06,-1.16E-13
3.560430422,1.97E-08,2.37E-05,-2.25E-13
4.424112951,4.70E-08,-1.04E-05,-7.48E-13
10.0195213,9.43E-08,-0.004117007,-9.76E-12
65.77412532,4.08E-07,0.054967358,8.41E-11
0.567940013,1.36E-09,-6.94E-05,-5.19E-14
0.629093789,1.44E-09,-6.14E-05,-4.38E-14
0.754184114,1.60E-09,-6.33E-05,-4.35E-14
0.857607585,1.73E-09,-6.54E-05,-4.36E-14
1.022896487,1.99E-09,-6.67E-05,-4.37E-14
1.153839288,2.21E-09,-6.70E-05,-4.36E-14
1.361312298,2.71E-09,-6.58E-05,-4.41E-14
1.531707961,3.17E-09,-6.25E-05,-4.54E-14
1.783983633,4.31E-09,-5.61E-05,-4.97E-14
2.037861637,5.49E-09,-4.65E-05,-5.85E-14
2.313085987,8.83E-09,-3.00E-05,-8.07E-14
2.752590706,1.28E-08,-6.63E-06,-1.27E-13
2.872930333,2.66E-08,3.24E-05,-2.60E-13
4.223662893,4.75E-08,4.69E-06,-7.85E-13
7.289897732,1.51E-07,-0.009796152,-2.05E-11
63.6640272,4.12E-07,0.054672572,8.24E-11
6.70E+09,6.70E+09,6.70E+09,6.70E+09
65.91600516,4.12E-07,0.055533266,8.25E-11
6.779223378,1.51E-07,-0.009924236,-2.05E-11
66.14530928,4.08E-07,0.055745517,8.40E-11
4.087971967,4.75E-08,2.82E-06,-7.86E-13
10.01966638,9.44E-08,-0.004186621,-9.77E-12
66.5203634,4.08E-07,0.055729489,8.40E-11
2.862300144,2.66E-08,3.12E-05,-2.62E-13
4.497349435,4.71E-08,-1.10E-05,-7.49E-13
8.291466073,1.50E-07,-0.00996181,-2.03E-11
67.08479964,4.08E-07,0.055847484,8.41E-11
2.745699369,1.29E-08,-9.18E-06,-1.29E-13
3.571949519,1.98E-08,2.24E-05,-2.27E-13
4.471420656,4.69E-08,-1.29E-05,-7.48E-13
10.18656163,9.41E-08,-0.004189827,-9.77E-12
66.33977954,4.07E-07,0.055732568,8.41E-11
2.33497682,8.87E-09,-3.30E-05,-8.27E-14
2.815295099,1.28E-08,-8.87E-06,-1.18E-13
3.031539532,2.64E-08,2.37E-05,-2.43E-13
4.524300207,4.70E-08,-1.44E-05,-7.49E-13
8.149649449,1.50E-07,-0.009964356,-2.03E-11
66.06259731,4.08E-07,0.055738169,8.40E-11
2.056920513,5.53E-09,-4.94E-05,-6.04E-14
2.41241011,7.31E-09,-3.05E-05,-7.23E-14
2.83888727,1.27E-08,-9.38E-06,-1.18E-13
3.645185922,1.98E-08,2.11E-05,-2.27E-13
4.600662518,4.70E-08,-1.45E-05,-7.50E-13
10.39564425,9.41E-08,-0.00419475,-9.77E-12
66.62321545,4.08E-07,0.055798795,8.41E-11
1.795521241,4.34E-09,-5.90E-05,-5.16E-14
2.054207014,5.50E-09,-4.31E-05,-5.41E-14
2.359895331,8.80E-09,-2.93E-05,-7.52E-14
2.816815276,1.27E-08,-9.56E-06,-1.19E-13
3.002903112,2.64E-08,2.32E-05,-2.45E-13
4.414942305,4.70E-08,-1.45E-05,-7.50E-13
7.602407912,1.50E-07,-0.009987669,-2.03E-11
66.9797955,4.08E-07,0.055770582,8.41E-11
1.54256269,3.20E-09,-6.53E-05,-4.74E-14
1.745375796,3.83E-09,-5.16E-05,-4.48E-14
2.049795407,5.49E-09,-4.28E-05,-5.42E-14
2.402644521,7.31E-09,-3.06E-05,-7.31E-14
2.819776466,1.28E-08,-9.82E-06,-1.20E-13
3.591252867,1.98E-08,2.06E-05,-2.28E-13
4.446686338,4.70E-08,-1.45E-05,-7.50E-13
10.37166632,9.41E-08,-0.004183587,-9.76E-12
66.46893117,4.08E-07,0.055797442,8.41E-11
1.366896561,2.73E-09,-6.83E-05,-4.60E-14
1.532019222,3.18E-09,-5.61E-05,-4.10E-14
1.787219512,4.32E-09,-5.04E-05,-4.53E-14
2.053766904,5.50E-09,-4.27E-05,-5.44E-14
2.366824937,8.81E-09,-2.93E-05,-7.60E-14
2.814926619,1.28E-08,-9.80E-06,-1.20E-13
3.006681335,2.64E-08,2.31E-05,-2.45E-13
4.523580034,4.70E-08,-1.42E-05,-7.49E-13
7.952507968,1.50E-07,-0.010001172,-2.04E-11
66.66398513,4.08E-07,0.055820392,8.41E-11
1.151472306,2.24E-09,-6.93E-05,-4.53E-14
1.285391802,2.51E-09,-5.85E-05,-3.91E-14
1.513293831,3.18E-09,-5.53E-05,-4.07E-14
1.728906869,3.83E-09,-5.08E-05,-4.48E-14
2.039775409,5.50E-09,-4.26E-05,-5.46E-14
2.385875238,7.32E-09,-3.06E-05,-7.35E-14
2.808562291,1.28E-08,-9.89E-06,-1.20E-13
3.603386063,1.98E-08,2.06E-05,-2.28E-13
4.505160832,4.70E-08,-1.42E-05,-7.50E-13
10.41586174,9.41E-08,-0.004185791,-9.76E-12
67.69188679,4.08E-07,0.05579641,8.41E-11
1.014891722,2.01E-09,-6.86E-05,-4.53E-14
1.129153378,2.22E-09,-5.89E-05,-3.85E-14
1.329254834,2.71E-09,-5.74E-05,-3.90E-14
1.50917424,3.18E-09,-5.51E-05,-4.08E-14
1.769266107,4.32E-09,-5.02E-05,-4.57E-14
2.028507135,5.50E-09,-4.26E-05,-5.47E-14
2.33921571,8.81E-09,-2.94E-05,-7.61E-14
2.784517495,1.28E-08,-9.88E-06,-1.20E-13
2.943870929,2.64E-08,2.32E-05,-2.45E-13
4.386405531,4.69E-08,-1.45E-05,-7.49E-13
7.465751211,1.50E-07,-0.009986181,-2.04E-11
66.57412402,4.07E-07,0.0557522,8.41E-11
0.842628737,1.75E-09,-6.69E-05,-4.51E-14
0.937727541,1.89E-09,-5.82E-05,-3.81E-14
1.115333559,2.22E-09,-5.81E-05,-3.80E-14
1.268685036,2.51E-09,-5.74E-05,-3.87E-14
1.506144661,3.18E-09,-5.50E-05,-4.08E-14
1.719797537,3.83E-09,-5.07E-05,-4.47E-14
2.037214381,5.50E-09,-4.27E-05,-5.44E-14
2.383623178,7.31E-09,-3.05E-05,-7.30E-14
2.802128308,1.27E-08,-9.57E-06,-1.19E-13
3.595092358,1.98E-08,2.11E-05,-2.27E-13
4.425513584,4.70E-08,-1.48E-05,-7.49E-13
10.40502552,9.41E-08,-0.00420214,-9.78E-12
65.85701808,4.08E-07,0.055853015,8.41E-11
0.738667165,1.62E-09,-6.45E-05,-4.50E-14
0.822126741,1.73E-09,-5.67E-05,-3.79E-14
0.982674139,1.99E-09,-5.75E-05,-3.77E-14
1.118570656,2.22E-09,-5.81E-05,-3.80E-14
1.330665,2.71E-09,-5.74E-05,-3.90E-14
1.511302625,3.18E-09,-5.52E-05,-4.08E-14
1.782342871,4.31E-09,-5.05E-05,-4.54E-14
2.045093762,5.49E-09,-4.28E-05,-5.41E-14
2.366120198,8.80E-09,-2.93E-05,-7.53E-14
2.832701734,1.27E-08,-9.50E-06,-1.18E-13
3.021578384,2.63E-08,2.38E-05,-2.43E-13
4.61578967,4.69E-08,-1.25E-05,-7.47E-13
8.147558467,1.50E-07,-0.009966085,-2.03E-11
65.68827127,4.08E-07,0.055738543,8.40E-11
0.60928797,1.45E-09,-6.25E-05,-4.52E-14
0.679342418,1.54E-09,-5.53E-05,-3.82E-14
0.820596572,1.73E-09,-5.69E-05,-3.80E-14
0.938523142,1.89E-09,-5.83E-05,-3.81E-14
1.127601336,2.22E-09,-5.90E-05,-3.85E-14
1.281377205,2.51E-09,-5.85E-05,-3.91E-14
1.525634075,3.18E-09,-5.62E-05,-4.10E-14
1.738128836,3.83E-09,-5.16E-05,-4.47E-14
2.053629803,5.50E-09,-4.32E-05,-5.41E-14
2.406059973,7.31E-09,-3.06E-05,-7.23E-14
2.80710559,1.28E-08,-8.79E-06,-1.18E-13
3.614081476,1.98E-08,2.24E-05,-2.26E-13
4.493197958,4.70E-08,-1.06E-05,-7.48E-13
10.13397412,9.43E-08,-0.004175735,-9.76E-12
66.32618871,4.08E-07,0.055782811,8.41E-11
0.547254314,1.38E-09,-7.02E-05,-5.35E-14
0.609548175,1.45E-09,-6.22E-05,-4.51E-14
0.737756406,1.62E-09,-6.45E-05,-4.49E-14
